593	99,974406																														4,361593		4,387187
592	100,047919																														4,344732		4,296813
591	100,045843																														4,321092		4,275249
590	100,029264																														4,301087		4,271823
589	100,009103																														4,274765		4,265662
588	100,017687																														4,257573		4,239886
587	100,026569																														4,228274		4,201705
586	100,06202																														4,2111		4,14908
585	100,039308																														4,196411		4,157103
584	100,032482																														4,18215		4,149668
583	100,037355																														4,157613		4,120258
582	99,956439																														4,148431		4,191992
581	99,918903																														4,112207		4,193304
580	99,951181																														4,092114		4,140933
579	100,075686																														4,082161		4,006475
578	100,0106																														4,063236		4,052636
577	99,972915																														4,038896		4,065981
576	100,034003																														4,007603		3,9736
575	99,920045																														3,995813		4,075768
574	99,940398																														3,979731		4,039333
573	100,056657																														3,959207		3,90255
572	99,972349																														3,949874		3,977525
571	99,987504																														3,905555		3,918051
570	100,017365																														3,89266		3,875295
569	99,933625																														3,872666		3,939041
568	100,036934																														3,854794		3,81786
567	99,929945																														3,829804		3,899859
566	99,983784																														3,811094		3,82731
565	100,043075																														3,787027		3,743952
564	100,021681																														3,764492		3,742811
563	99,957088																														3,752362		3,795274
562	99,991303																														3,725787		3,734484
561	99,92317																														3,704097		3,780927
560	100,059045																														3,676267		3,617222
559	100,072344																														3,657435		3,585091
558	99,944766																														3,637239		3,692473
557	99,973264																														3,60736		3,634096
556	99,884431																														3,602905		3,718474
555	99,91678																														3,582673		3,665893
554	99,981254																														3,562891		3,581637
553	100,07749																														3,537153		3,459663
552	99,986816																														3,506328		3,519512
551	99,926304																														3,489272		3,562968
550	99,970658																														3,470906		3,500248
549	99,991963																														3,454349		3,462386
548	99,8819																														3,426506		3,544606
547	100,029708																														3,411189		3,381481
546	99,95616																														3,389603		3,433443
545	99,951196																														3,365238		3,414042
544	100,018234																														3,352152		3,333918
543	99,957261																														3,324769		3,367508
542	99,944197																														3,304252		3,360055
541	99,976108																														3,287459		3,311351
540	99,979219																														3,26004		3,280821
539	100,04274																														3,246133		3,203393
538	100,024443																														3,224738		3,200295
537	99,914001																														3,192336		3,278335
536	99,958477																														3,174701		3,216224
535	100,005277																														3,156966		3,151689
534	99,99373																														3,136787		3,143057
533	99,941747																														3,111782		3,170035
532	99,916452																														3,092878		3,176426
531	99,989871																														3,06759		3,077719
530	99,95585																														3,052927		3,097077
529	99,990677																														3,031367		3,04069
528	99,985632																														3,007407		3,021775
527	100,004656																														2,982728		2,978072
526	99,974563																														2,964302		2,989739
525	99,920184																														2,937165		3,016981
524	99,950659																														2,925553		2,974894
523	100,013442																														2,900802		2,88736
522	99,974422																														2,884998		2,910576
521	99,959053																														2,862922		2,903869
520	99,977816																														2,841683		2,863867
519	99,959989																														2,820959		2,86097
518	100,002758																														2,793471		2,790713
517	99,931197																														2,771825		2,840628
516	99,942619																														2,753612		2,810993
515	99,963997																														2,729664		2,765667
514	99,934634																														2,714397		2,779763
513	99,968461																														2,692137		2,723676
512	99,980455																														2,665823		2,685368
511	99,950208																														2,646034		2,695826
510	99,975163																														2,629871		2,654708
509	99,957009																														2,600558		2,643549
508	99,99372																														2,580315		2,586595
507	99,911256																														2,559841		2,648585
506	99,933825																														2,535426		2,601601
505	99,977262																														2,511719		2,534457
504	99,933578																														2,495422		2,561844
503	99,968965																														2,471995		2,50303
502	99,945091																														2,453479		2,508388
501	99,937177																														2,434039		2,496862
500	99,910118																														2,414602		2,504484
499	99,943381																														2,39529		2,451909
498	100,033446																														2,375609		2,342163
497	99,982999																														2,351353		2,368354
496	99,985448																														2,330891		2,345443
495	99,918546																														2,311838		2,393292
494	99,914481																														2,289506		2,375025
493	99,978645																														2,269778		2,291133
492	100,015587																														2,250132		2,234545
491	99,937347																														2,229934		2,292587
490	99,925626																														2,208279		2,282653
489	99,995433																														2,185191		2,189758
488	99,972052																														2,168268		2,196216
487	99,958216																														2,146675		2,188459
486	100,009006																														2,127641		2,118635
485	100,00116																														2,101485		2,100325
484	99,981754																														2,084079		2,102325
483	99,916288																														2,066784		2,150496
482	99,975854																														2,043192		2,067338
481	99,966393																														2,023425		2,057032
480	99,949455																														2,010278		2,060823
479	99,909999																														1,991892		2,081893
478	99,903015																														1,974424		2,071409
477	99,955077																														1,953185		1,998108
476	99,939685																														1,935792		1,996107
475	99,942141																														1,917737		1,975596
474	99,959714																														1,900322		1,940608
473	100,007422																														1,878184		1,870762
472	99,950214																														1,859833		1,909619
471	99,978075																														1,844273		1,866198
470	99,967674																														1,828821		1,861147
469	99,946778																														1,807186		1,860408
468	99,953631																														1,787744		1,834113
467	99,964749																														1,76536		1,800611
466	99,977627																														1,749775		1,772148
465	99,976232																														1,730379		1,754147
464	99,955902																														1,714444		1,758542
463	99,900333																														1,70008		1,799747
462	99,953608																														1,682909		1,729301
461	99,951674																														1,661032		1,709358
460	99,941767																														1,639629		1,697862
459	100,00676																														1,620542		1,613782
458	99,947463																														1,603974		1,656511
457	99,899911																														1,580994		1,681083
456	99,899381																														1,564555		1,665174
455	99,912826																														1,546667		1,633841
454	99,927854																														1,532843		1,604989
453	99,956591																														1,516033		1,559442
452	99,998223																														1,497153		1,49893
451	99,995139																														1,474925		1,479786
450	99,931845																														1,451987		1,520142
449	99,899445																														1,431936		1,532491
448	99,9641																														1,412589		1,448489
447	99,910015																														1,395878		1,485863
446	99,926821																														1,379413		1,452592
445	99,993578																														1,359999		1,366421
444	99,972572																														1,340276		1,367704
443	99,94344																														1,314806		1,371366
442	99,933752																														1,293873		1,360121
441	99,904994																														1,2779		1,372906
440	99,903263																														1,25175		1,348487
439	99,954206																														1,23144		1,277234
438	100,020905																														1,209426		1,188521
437	100,016171																														1,189995		1,173824
436	99,97222																														1,17591		1,20369
435	99,944481																														1,15686		1,212379
434	99,948316																														1,139079		1,190763
433	99,935506																														1,11967		1,184164
432	99,947601																														1,092845		1,145244
431	99,946057																														1,074268		1,128211
430	99,939844																														1,056447		1,116603
429	99,937711																														1,039288		1,101577
428	99,91301																														1,019042		1,106032
427	99,941366																														0,996506		1,05514
426	99,915187																														0,980796		1,065609
425	99,839567																														0,966525		1,126958
424	99,894654																														0,94592		1,051266
423	99,957026																														0,923258		0,966232
422	99,962527																														0,904727		0,9422
421	99,931677																														0,88556		0,953883
420	99,969763																														0,862107		0,892344
419	99,939679																														0,850041		0,910362
418	99,806723																														0,834868		1,028145
417	99,85165																														0,812659		0,961009
416	99,916529																														0,796515		0,879986
415	99,943347																														0,782263		0,838916
414	100,009788																														0,767717		0,757929
413	99,937725																														0,75164		0,813915
412	99,9319																														0,730472		0,798572
411	99,947494																														0,712398		0,764904
410	99,933999																														0,701724		0,767725
409	100,002617																														0,689125		0,686508
408	99,973324																														0,673038		0,699714
407	99,911964																														0,655051		0,743087
406	99,887145																														0,643831		0,756686
405	99,912559																														0,6335		0,720941
404	99,937074																														0,619642		0,682568
403	99,970627																														0,600225		0,629598
402	99,963022																														0,580164		0,617142
401	100,034																														0,569296		0,535296
400	100,049158																														0,556971		0,507813
399	99,973369																														0,543911		0,570542
398	99,932216																														0,530899		0,598683
397	99,983539																														0,521662		0,538123
396	99,951986																														0,501692		0,549706
395	99,948326																														0,490367		0,542041
394	100,066511																														0,482564		0,416053
393	99,852314																														0,473311		0,620997
392	99,841337																														0,460648		0,619311
391	99,949615																														0,444279		0,494664
390	99,917083																														0,43409		0,517007
389	99,81363																														0,417508		0,603878
388	99,894025																														0,401725		0,5077
387	99,915582																														0,389051		0,473469
386	99,908656																														0,385587		0,476931
385	99,890038																														0,378728		0,48869
384	99,837503																														0,356801		0,519298
383	99,929552																														0,346645		0,417093
382	99,984189																														0,339048		0,354859
381	100,001244																														0,328271		0,327027
380	100,089774																														0,322956		0,233182
379	100,009055																														0,313538		0,304483
378	99,802451																														0,329545		0,527094
377	99,976496																														0,132334		0,155838
376	99,962928																														0,057116		0,094188
375	99,981548																														0,097137		0,115589
374	99,755685																														0,146412		0,390727
373	99,828532																														0,1548		0,326268
372	99,548458																														0,146173		0,597715
371	99,812643																														0,143221		0,330578
370	99,696497																														0,172419		0,475922
369	99,986631																														0,176722		0,190091
368	100,211632																														0,190265		-0,021367
367	100,017297																														0,170215		0,152918
366	99,979161																														0,167601		0,18844
365	99,980841																														0,175709		0,194868
364	99,737737																														0,141369		0,403632
363	99,93498																														0,176166		0,241186
362	100,141326																														0,168152		0,026826
361	99,931596																														0,166441		0,234845
360	100,085197																														0,18335		0,098153
359	99,819357																														0,166822		0,347465
358	99,881011																														0,172228		0,291217
357	99,857835																														0,162398		0,304563
356	99,742202																														0,167578		0,425376
355	100,010921																														0,165228		0,154307
354	99,928199																														0,142269		0,21407
353	99,907615																														0,14675		0,239135
352	99,98117																														0,138473		0,157303
351	99,852131																														0,132949		0,280818
350	99,745012																														0,155535		0,410523
349	99,974369																														0,122907		0,148538
348	99,88973																														0,127906		0,238176
347	99,867378																														0,128617		0,261239
346	99,632652																														0,117943		0,485291
345	100,049672																														0,127257		0,077585
344	99,810055																														0,106366		0,296311
343	99,847431																														0,048601		0,20117
342	99,883052																														0,084185		0,201133
341	99,677032																														0,069265		0,392233
340	99,787737																														0,069176		0,281439
339	100,38826																														0,096796		-0,291464
338	100,101056																														0,079913		-0,021143
337	99,941008																														0,07797		0,136962
336	99,815515																														0,051201		0,235686
335	99,948479																														0,070696		0,122217
334	99,865441																														0,100023		0,234582
333	100,092591																														0,106138		0,013547
332	100,039735																														0,143028		0,103293
331	99,941422																														0,159203		0,217781
330	99,566426																														0,114098		0,547672
329	99,800022																														0,053878		0,253856
328	100,10668																														0,057762		-0,048918
327	100,093675																														0,161769		0,068094
326	99,731572																														0,16852		0,436948
325	100,204576																														0,124662		-0,079914
324	99,78238																														0,129313		0,346933
323	99,531126																														0,197019		0,665893
322	100,300305																														0,125902		-0,174403
321	100,402265																														0,139528		-0,262737
320	100,229609																														0,184447		-0,045162
319	99,570907																														0,174051		0,603144
318	99,986935																														0,046364		0,059429
317	100,154736																														0,016365		-0,138371
316	99,652601																														0,001722		0,349121
315	100,191458																														-0,019109		-0,210567
314	99,948875																														0,004185		0,05531
313	99,920103																														0,013377		0,093274
312	99,588034																														0,000728		0,412694
311	99,817032																														-0,033863		0,149105
310	100,012042																														0,011221		-0,000821
309	99,838138																														0,00128		0,163142
308	99,503573																														0,039084		0,535511
307	100,119484																														-0,013174		-0,132658
306	99,809741																														0,021739		0,211998
305	99,671273																														0,016167		0,344894
304	99,866084																														0,056871		0,190787
303	99,949609																														-0,003841		0,04655
302	100,199159																														0,031253		-0,167906
301	99,936623																														-0,035392		0,027985
300	99,868716																														0,009796		0,14108
299	99,535973																														-0,000549		0,463478
298	99,998071																														0,015431		0,01736
297	99,65881																														-0,018309		0,322881
296	99,74922																														-0,012654		0,238126
295	99,848222																														-0,042329		0,109449
294	99,927432																														-0,023699		0,048869
293	99,77889																														0,029567		0,250677
292	99,741433																														0,018259		0,276826
291	99,813714																														0,044065		0,230351
290	99,920694																														0,059296		0,138602
289	99,839812																														0,007637		0,167825
288	100,161881																														-0,00259		-0,164471
287	99,773517																														-0,03116		0,195323
286	99,936005																														0,03232		0,096315
285	99,768259																														0,040267		0,272008
284	99,99125																														0,000737		0,009487
283	99,999355																														-0,007465		-0,00682
282	99,893353																														-0,017115		0,089532
281	99,94074																														-0,003502		0,055758
280	100,2098																														0,029734		-0,180066
279	99,98847																														0,014942		0,026472
278	100,242349																														0,01607		-0,226279
277	99,896235																														0,012821		0,116586
276	99,890829																														-0,034543		0,074628
275	99,97015																														-0,041159		-0,011309
274	99,988052																														0,044087		0,056035
273	100,117977																														-0,036294		-0,154271
272	99,705643																														-0,001021		0,293336
271	99,944002																														-0,006243		0,049755
270	99,853111																														0,011177		0,158066
269	99,484961																														-0,027058		0,487981
268	99,659471																														-0,034622		0,305907
267	100,121758																														-0,071517		-0,193275
266	99,909247																														-0,024095		0,066658
265	99,674479																														0,011539		0,33706
264	100,184954																														0,025277		-0,159677
263	100,047608																														-0,008296		-0,055904
262	99,748467																														-0,005095		0,246438
261	100,139966																														-0,00331		-0,143276
260	99,622711																														0,070026		0,447315
259	99,946685																														0,020528		0,073843
258	99,841563																														-0,003333		0,155104
257	100,013003																														-0,013863		-0,026866
256	100,045849																														-0,032161		-0,07801
255	99,810957																														-0,03547		0,153573
254	99,975279																														-0,001828		0,022893
253	100,088164																														-0,004539		-0,092703
252	100,007535																														-0,002029		-0,009564
251	99,804875																														0,01501		0,210135
250	99,604455																														-0,008538		0,387007
249	99,761971																														-0,032946		0,205083
248	99,619886																														0,013691		0,393805
247	99,64404																														0,014615		0,370575
246	99,721315																														0,021786		0,300471
245	99,846378																														0,0416		0,195222
244	99,81557																														-0,029628		0,154802
243	99,532192																														0,042021		0,509829
242	100,198195																														-0,001404		-0,199599
241	100,273059																														-0,002622		-0,275681
240	100,199453																														0,062234		-0,137219
239	99,795857																														0,019857		0,224
238	99,899017																														0,009681		0,110664
237	100,180289																														0,043409		-0,13688
236	99,935661																														0,051205		0,115544
235	100,167276																														0,119071		-0,048205
234	100,142864																														0,098523		-0,044341
233	99,72974																														0,061432		0,331692
232	99,732235																														0,00565		0,273415
231	99,866796																														0,00021		0,133414
230	100,077582																														0,072093		-0,005489
229	99,824253																														0,119242		0,294989
228	99,890918																														0,123647		0,232729
227	100,357705																														0,213465		-0,14424
226	100,185093																														0,298906		0,113813
225	100,230369																														0,273935		0,043566
224	100,256734																														0,177129		-0,079605
223	99,637268																														0,276398		0,63913
222	99,794639																														0,320582		0,525943
221	99,281032																														0,316513		1,035481
220	99,568054																														0,198908		0,630854
219	100,086283																														0,173573		0,08729
218	99,686733																														0,361392		0,674659
217	99,329404																														0,296944		0,96754
216	100,088235																														0,313598		0,225363
215	99,755145																														0,367109		0,611964
214	100,019265																														0,484333		0,465068
213	100,095204																														0,584517		0,489313
212	98,85982																														0,447748		1,587928
211	99,317143																														0,523141		1,205998
210	100,495242																														0,824946		0,329704
209	99,825656																														0,79568		0,970024
208	99,182981																														0,795462		1,612481
207	100,220707																														0,8802		0,659493
206	100,030039																														1,07013		1,040091
205	99,422501																														1,333973		1,911472
204	99,538264																														1,41799		1,879726
203	100,622218																														1,582143		0,959925
202	99,561409																														2,287609		2,7262
201	99,180259																														2,143034		2,962775
200	99,522338																														2,360416		2,838078
